id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
50Xs43wEZXBegfBrpQkc1E,0.664,0.789,7,-5.551,1,0.45,0.593,0.0,0.0844,0.85,93.286,149845
1Pj4u9zokBWq21tx5YSwZW,0.578,0.913,5,-3.535,1,0.0525,0.00509,2.23e-05,0.0263,0.493,100.009,170203
5ZY33UrdYdazDt0CvbAQMV,0.501,0.797,1,-5.769,0,0.0611,0.0852,3.22e-06,0.516,0.248,159.998,174351
4bBAaQEDhW5tzlJWRcRf1l,0.61,0.793,5,-4.189,0,0.0903,0.0427,0.0,0.299,0.788,150.04,168891
4OkFBMU18NidtaefaTjUq1,0.776,0.557,2,-7.441,1,0.545,0.0496,0.0,0.112,0.284,156.978,198722
26Hgx0810XUis01XWvoftB,0.728,0.496,11,-7.298,0,0.127,0.0325,0.0,0.0916,0.214,86.468,166889
0VOMBffX1llDu37yQUt3u3,0.474,0.576,1,-6.963,1,0.257,0.00248,0.000309,0.174,0.285,157.947,195197
1kwJBjvnGlf7LNJHca9kxz,0.87,0.516,10,-7.998,0,0.152,0.0197,3.74e-06,0.109,0.35,163.045,88367
4RbNBw3B0Lkb0LcbKzdG5B,0.697,0.671,11,-11.218,1,0.289,0.0143,0.0,0.148,0.424,174.057,138664
0xY04npxze3ONueLnJ5ZsM,0.732,0.723,1,-6.198,1,0.325,0.335,0.0,0.577,0.457,191.845,129168
4oQlm4V0YEo4Qhyj0N6PLp,0.762,0.721,11,-6.168,0,0.426,0.0847,0.0,0.14,0.692,158.951,138868
5Fo8D20nVbWVMcSGzgM5MT,0.443,0.792,11,-7.556,0,0.38,0.0151,0.0,0.0862,0.619,170.415,148180
4RoG5SlyMJxDYQ7ooepbtB,0.586,0.535,8,-7.932,1,0.384,0.0475,0.0,0.53,0.441,179.606,172667
6ZxKFQiNOQbtkGrPXxl7Gb,0.459,0.572,2,-11.749,0,0.0718,0.473,0.12,0.295,0.498,129.866,73460
7fvlyMjWnIPjHEHVlhy1M7,0.704,0.628,0,-8.281,1,0.815,0.429,0.0,0.102,0.536,79.948,108000
1u0ZxfGTTmo7lbreCUZQoQ,0.54,0.583,1,-9.122,1,0.31,0.351,0.0,0.205,0.528,79.485,204028
0c64L2A5ZekIu1LSMQhfxr,0.528,0.694,11,-6.442,0,0.113,0.71,0.71,0.179,0.321,173.806,60090
49oTsfpEVTAaGFw2dFPWlY,0.49,0.818,4,-8.112,0,0.0865,0.384,0.0,0.124,0.568,81.46,116416
42YP0rVn92mCJV2W0CMhSy,0.791,0.527,2,-8.22,1,0.32,0.0864,2.79e-05,0.133,0.391,138.075,198000
2q7jpVfCtcuRwcur9nQeuC,0.666,0.534,2,-8.495,0,0.0828,0.269,0.000873,0.068,0.392,139.998,192976
0bi5FvXIhRAQISeuTAWqKL,0.622,0.602,1,-9.399,0,0.188,0.621,1.09e-05,0.139,0.646,176.069,186150
6VoF99qVaYd7J6Lor696pI,0.68,0.846,7,-6.352,0,0.115,0.392,0.0,0.251,0.316,167.97,178197
1DyEGeqjcYRPLEuGRVNPui,0.654,0.938,1,-4.552,0,0.345,0.134,0.00014,0.335,0.45,160.017,149812
4BaWIU6w9M8UBhwzl9pBrQ,0.534,0.814,7,-11.23,1,0.0743,0.0838,0.0,0.282,0.684,196.332,127256
1KzfEDYD3m6D4dcDTVflpx,0.753,0.903,9,-7.075,1,0.107,0.0178,0.807,0.383,0.116,127.999,288000
1V7pyqFVc8xFKOtATqQdtU,0.792,0.802,0,-7.739,1,0.0664,0.0233,0.881,0.139,0.589,128.021,329700
4sOPkfEznwjLtVPTlNUZND,0.771,0.656,5,-7.95,1,0.089,0.00272,0.818,0.154,0.433,128.0,285180
74WMwDiFR0lcwwrgaadL2C,0.52,0.829,8,-3.166,1,0.0369,0.000326,2.3e-06,0.175,0.52,84.434,216474
0g4Nl4tH0jef0wApjV5sfH,0.505,0.893,1,-3.314,1,0.1,0.00169,0.0,0.145,0.682,171.081,199199
79Cr40AJWWnmUNTxyi2nhp,0.473,0.921,1,-3.521,1,0.0466,0.00109,1.25e-06,0.0341,0.39,152.126,195899
5KVBfYMia4pVQAVhBE3wQe,0.689,0.657,1,-6.033,0,0.367,0.466,0.0,0.106,0.439,86.984,225718
4OxYiUMfFINfeOHgb8RhwB,0.818,0.637,5,-5.198,0,0.311,0.569,0.0,0.111,0.659,87.95,189949
3SooDD3ycCki4IMZCHM7OR,0.591,0.557,0,-6.921,0,0.399,0.3,0.0,0.101,0.23,151.549,183428
1nGUyLYibCvvkfUs6yexUW,0.4,0.121,4,-19.637,0,0.0457,0.89,0.013,0.203,0.136,129.34,173539
4CVMl9fMJOnvTkX8DtIpaH,0.689,0.594,1,-11.741,0,0.099,0.691,0.0,0.112,0.687,125.024,145920
26YlRMY1T4zMgZ22HRiDii,0.663,0.46,0,-10.846,1,0.217,0.617,0.0462,0.116,0.229,160.046,284625
4CNoKowwDKMUUUgA0cPpD8,0.719,0.557,5,-5.847,0,0.891,0.895,8.61e-06,0.747,0.603,116.061,160187
1yNH32yaoh25yB8Ii9APyp,0.478,0.801,4,-5.363,0,0.325,0.0587,0.0,0.183,0.662,106.763,277560
7xGtmCzmp3J59LXYZfH457,0.513,0.792,9,-6.091,0,0.327,0.129,0.0,0.113,0.763,106.772,240920
4C9d28ohV0JIrZM1kFkhIJ,0.465,0.831,10,-9.102,1,0.0387,0.245,0.391,0.0981,0.839,176.016,194716
46DmbCuJ2kBTiULwJfG1Jo,0.574,0.372,3,-16.58,1,0.0381,0.0995,0.664,0.0988,0.078,125.022,216305
3UMt7m8DgBk9IORKwAUi7F,0.574,0.44,1,-17.328,0,0.0329,0.00446,0.487,0.109,0.859,140.045,166562
6TPyBvaCBKjOByTApRBOyp,0.5,0.623,6,-4.934,0,0.161,0.467,0.0,0.0893,0.256,94.646,176167
6BoRGbI5nDVPmg1B7vYDrg,0.592,0.716,0,-4.479,1,0.0809,0.456,0.0,0.134,0.593,102.185,196000
48OnqvjzYG8RYuyjXGquDg,0.716,0.663,6,-5.461,1,0.208,0.425,0.0,0.0873,0.513,95.153,207158
1QLpm58GsTKd6U1JJ2YKBo,0.467,0.47,7,-7.964,1,0.0333,0.165,1.07e-06,0.111,0.385,152.135,176764
1DwiuGq5AyDxjt3JZZCKxL,0.627,0.697,5,-7.793,1,0.031,0.0908,1.39e-05,0.0748,0.398,136.039,225848
1kMlwOKwR1691C43XysENj,0.512,0.644,7,-6.438,1,0.115,0.177,0.0,0.0601,0.327,142.93,194991
3oxW8iZZPl5Y2X83COwnEX,0.827,0.714,11,-7.98,0,0.324,0.586,3.4e-06,0.113,0.493,149.967,198400
52pGXXhSsBPx3jOSxlU35N,0.856,0.496,11,-8.879,0,0.182,0.179,0.00107,0.215,0.289,119.975,178000
5zk3r9beb1FMIjT9S7CAcW,0.865,0.487,7,-7.368,0,0.0734,0.168,0.0,0.0713,0.684,123.084,187317
3dtVBmY4pJm7A0zZQJ6VGf,0.772,0.302,9,-12.615,0,0.0605,0.000436,0.000374,0.0977,0.17,144.966,185448
27WkJKQhxnpATrB5gazQxU,0.508,0.508,2,-6.665,1,0.34,0.000257,1.37e-06,0.0734,0.0885,94.062,220960
3t9esTDwotefBNrw85c068,0.773,0.579,11,-9.312,0,0.235,0.00454,0.0,0.0878,0.158,137.995,194980
13CVSGLSFl4UxpDVR6u3dq,0.387,0.253,5,-8.901,1,0.0336,0.798,0.000159,0.0848,0.134,68.004,182163
46IZ0fSY2mpAiktS3KOqds,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,224695
2DuPBbS5mIldXnh7Wum8Cy,0.339,0.492,1,-10.661,1,0.0559,0.829,0.00377,0.147,0.102,151.865,389107
4qSeVRw2SPqZnHWsLXfHJE,0.657,0.6,2,-9.64,1,0.049,0.137,0.944,0.109,0.0315,117.976,215895
5i3Rv4Y9kWVBX00zaZbuSE,0.756,0.527,8,-11.861,1,0.0428,0.00201,0.509,0.112,0.248,119.996,416500
7lavgUt5Y3HxSKxt93vinb,0.737,0.585,10,-10.198,0,0.0435,0.00994,0.00532,0.0787,0.877,122.009,209001
7BqspxY89Wn820DezqIqLV,0.669,0.833,6,-4.334,0,0.0964,0.0619,4.18e-05,0.164,0.196,150.993,131232
2fpHWy4swIIhfkIJRw1aMB,0.592,0.746,8,-6.691,1,0.0386,0.293,0.0,0.0499,0.33,140.016,206810
0S5SyycmMk51gTRFC7CqJe,0.624,0.807,0,-3.784,1,0.0346,0.0689,0.0,0.344,0.517,100.044,214209
29Eswc8MgqA24TyhmyM7Lf,0.644,0.79,4,-5.698,1,0.0705,0.0962,1.54e-06,0.0545,0.305,139.935,212819
2gDJhVspNZPpCEyzR9zOY0,0.253,0.963,8,-4.191,0,0.269,0.00434,0.0,0.239,0.324,156.245,299947
6oAinv8aWXiS5AUzV6Tdlf,0.215,0.975,11,-3.307,1,0.0711,0.000384,0.0,0.0838,0.61,198.524,226960
3j7V0K2tn1IJF1Yciu91Gv,0.373,0.944,11,-3.99,1,0.0998,0.00265,3.55e-05,0.422,0.376,165.881,232933
1uverlfbbG8InEPioAwB8y,0.455,0.255,6,-14.512,0,0.0377,0.525,0.00176,0.382,0.195,131.959,232502
1c2wTe7doRRk2n1XZe0KAM,0.506,0.503,8,-9.003,0,0.0468,0.581,0.000534,0.628,0.133,144.015,291449
7mWtOqfkOCbaldtK6TEoVd,0.543,0.497,8,-12.126,0,0.0937,0.061,0.000131,0.307,0.113,81.996,198011
3VhrDA90e4SGUV2wT9Pr3S,0.743,0.838,2,-5.609,1,0.116,0.328,7.91e-06,0.244,0.521,90.66,236914
2uy5wXDZQcdd89PvDBSfyy,0.741,0.548,7,-4.938,0,0.153,0.304,0.0,0.0832,0.285,87.148,215172
1NBRGHqZtTTkWp4HghrGK4,0.563,0.783,10,-7.121,0,0.281,0.00814,4.64e-06,0.319,0.899,90.118,197347
7t1IXAsa0eOrOVGKiauGbt,0.934,0.566,11,-11.575,1,0.258,0.0796,0.0,0.0985,0.945,134.901,126222
7tLunvD4ELqhHYHNdhnO7s,0.386,0.799,4,-3.529,0,0.254,0.376,0.0,0.413,0.295,77.199,82500
1ggBxX7Mcnm1ejBoVHgOxn,0.673,0.846,10,-7.234,0,0.223,0.0125,3.34e-05,0.102,0.152,174.999,288000
0Yen5jrWjOtmluTXGeEClq,0.637,0.97,7,-6.904,1,0.0694,7.06e-05,0.638,0.159,0.142,169.982,208298
1qG3ymvPk8L7CkVzfMEfYN,0.526,0.684,9,-5.419,1,0.389,0.251,0.0,0.0923,0.62,169.923,259080
1WYrPk6YNmPoFHVeRYUDOq,0.797,0.691,10,-6.497,0,0.219,0.111,0.0,0.0675,0.879,75.994,195440
35bmxFtDOfcdF7iuK1KxWr,0.67,0.75,1,-5.051,1,0.22,0.068,0.0,0.366,0.359,170.09,286440
1fDhy9I5YTf2NAKThCscVq,0.515,0.195,10,-10.123,0,0.0349,0.836,0.00821,0.1,0.124,125.906,323133
0rwrb7euyHuIUMhrsQ7A1b,0.685,0.359,0,-7.587,1,0.0289,0.147,2.12e-05,0.413,0.365,76.068,263253
5LccFChnddjwU5PHWwcs8w,0.493,0.688,10,-6.148,0,0.0272,0.00165,0.000585,0.201,0.403,137.998,218787
0UkjRy9JSG0ybtOzzgaY6x,0.632,0.841,8,-7.61,0,0.0487,0.00125,0.73,0.0688,0.681,157.033,188217
5V7Gy8FkCKGsVNgvaVssJi,0.638,0.66,9,-4.489,0,0.197,0.0992,0.0,0.107,0.535,169.962,160941
3VsZHU5ykxHLj7yAlQzlcl,0.625,0.901,11,-2.511,1,0.0661,0.0722,0.0,0.0755,0.767,134.99,238880
3MXS9ihM0QOyUSDYWPhAO8,0.495,0.918,2,-2.436,1,0.0629,0.00789,0.0,0.115,0.364,89.961,264067
5uTWyBh7YGr8CDlY4wHNu5,0.558,0.927,7,-3.62,1,0.0402,0.00989,5.7e-05,0.199,0.433,92.522,257760
5WNyIzlAs74qlk3h0djcSI,0.529,0.724,2,-6.014,1,0.0292,0.00365,0.0,0.0644,0.525,79.999,203893
4wDUp6WiK5p17I0IprkaRu,0.651,0.866,4,-5.209,0,0.0348,0.0265,0.0,0.115,0.269,119.022,217547
0WRx1FopplqfeKdNyosy0d,0.632,0.836,0,-6.989,0,0.0507,0.00517,0.000265,0.113,0.428,91.973,207413
0AHOj8Q9wjSEXEJ71yjOsE,0.244,0.284,4,-18.275,0,0.0451,0.975,0.97,0.111,0.0566,84.924,67385
3CrDautqOLQ1qFqnPZdAyn,0.793,0.71,4,-6.112,0,0.0841,0.18,3.12e-06,0.109,0.209,130.031,120898
7LoVJOd9eFs18RaVvy3Q0D,0.728,0.389,8,-10.589,1,0.465,0.257,0.000145,0.109,0.556,90.813,127745
4Y0oA6al57z1tQv6XnM7g1,0.791,0.815,2,-6.476,0,0.188,0.158,0.0,0.0834,0.548,149.983,170732
6FWyQ4NlCvFY7znQNrWAPe,0.504,0.841,5,-5.806,0,0.215,0.0935,0.0,0.192,0.649,77.062,64080
62q9wZMlxAZSIfHX3zw8Lv,0.77,0.729,1,-6.322,1,0.19,0.00059,0.0,0.0771,0.639,150.083,195547
1a3G9SNslcKsPAOuIikaxd,0.326,0.322,5,-20.192,1,0.0337,0.887,0.841,0.116,0.0651,89.657,53185
65OR4ywy8Cgs3FDHK82Idl,0.507,0.832,10,-5.931,1,0.0425,0.00643,1.6e-05,0.229,0.485,177.894,206682
23BO6YozrAXUta1buxFZ80,0.575,0.838,2,-6.498,1,0.0454,0.000172,0.000103,0.458,0.215,135.006,266705
2ajUxpHW8NJWV6LnbhaZTI,0.781,0.598,1,-8.001,1,0.0385,0.0206,0.0,0.194,0.131,101.043,324600
2PnujP9shJxgHRnRHA9KsU,0.769,0.764,8,-3.573,1,0.0733,0.00579,0.0,0.327,0.722,79.995,232680
5pKiGQ891XlFIU2R1wcta4,0.702,0.573,2,-3.301,0,0.0563,0.0396,0.0,0.336,0.113,73.011,372973
0vF894pNBf8nClrMgL97rw,0.688,0.908,10,-6.624,0,0.123,0.0241,0.0,0.0814,0.467,143.98,192176
4BAq4IM5NNsx69uApKGKj7,0.731,0.892,7,-5.698,1,0.0849,0.000611,3.06e-05,0.0672,0.921,150.005,194943
58R1CxmqCFwvQur0VXy8Zh,0.483,0.686,7,-7.129,1,0.0996,0.0171,9.73e-05,0.0755,0.198,127.93,253087
3xQTo7wPYHZtFbHAoygz2c,0.717,0.0503,4,-15.204,1,0.606,0.00505,1.41e-06,0.097,0.166,109.916,52062
0TAUAUIEtq06TdQDVlUSxW,0.388,0.568,9,-6.549,0,0.224,0.0456,0.0,0.0918,0.394,78.342,243187
0tffNoL4418lhzZmJJFNB7,0.443,0.236,5,-9.643,1,0.03,0.898,1.45e-05,0.271,0.256,66.296,156091
2sOj4GGKPLVLfgBexpZbrb,0.772,0.426,2,-15.589,1,0.0553,0.417,0.847,0.107,0.0938,124.011,396488
0XOypcpjrjtaCMqUwRoGm1,0.734,0.509,2,-18.21,0,0.0445,0.00163,0.844,0.486,0.108,125.0,408623
5gLwmQjMjcs2xxP1qFK7MO,0.795,0.479,4,-11.149,0,0.0614,0.111,0.795,0.0745,0.035,120.0,407139
5e2nQ3ohNh1GBDSJxxa5pp,0.855,0.54,11,-4.038,1,0.133,0.00344,0.0,0.26,0.243,129.995,246465
7u9CsMH2kQvdatOYYBlhLH,0.631,0.724,8,-7.332,0,0.206,0.00667,0.0,0.138,0.587,147.963,189274
6sO2jVXhvacCbeMaF5jIfY,0.538,0.708,1,-9.634,0,0.269,0.0151,0.0,0.433,0.472,162.802,163520
0TcIPxvsgsqgqR2m2uJEla,0.633,0.458,6,-9.937,0,0.134,0.209,0.000308,0.661,0.433,102.048,121690
3STlxBhyZO0P4RMRNIdqRH,0.481,0.688,1,-8.497,1,0.453,0.11,0.0,0.0973,0.541,73.821,171854
3nb4eZwQ1GplJRv993oRIv,0.63,0.714,9,-11.982,0,0.0781,0.0592,0.000116,0.552,0.735,114.988,168000
1VPrpfphPvCkTM09DDt7OY,0.553,0.533,5,-9.835,0,0.23,0.502,0.0,0.23,0.715,63.277,163480
381Rw1WJmu76519calQ67e,0.645,0.874,0,-5.565,0,0.254,0.0339,0.0,0.14,0.605,91.922,177507
1UpLycVyHwS16d7lOXvziO,0.48,0.902,1,-4.618,1,0.411,0.254,0.0,0.357,0.701,148.869,188387
2LWM5Ft0TdX24GeSq1u6PV,0.765,0.637,2,-5.291,0,0.0807,0.0477,1.34e-06,0.0578,0.508,89.968,173760
1TNSlRzSRjDeMJQQ2KzBQ4,0.466,0.416,11,-7.926,0,0.056,0.599,0.0,0.163,0.29,135.504,70573
7LAJlPa6xn5BWKuOFXLDvh,0.869,0.777,4,-3.475,0,0.123,0.0056,5.03e-05,0.0577,0.706,116.037,185973
3mrlUW2nvqIqxKtGfjjwll,0.65,0.712,11,-6.897,1,0.314,0.193,4.61e-05,0.162,0.364,91.954,169587
4XL4SK9H71sLcQA4o056Tz,0.81,0.852,6,-7.285,1,0.261,0.358,0.0,0.144,0.664,124.997,148253
05uSQdqw6XEKATvEjIccvF,0.852,0.727,11,-6.777,1,0.344,0.338,0.0,0.138,0.519,124.937,147453
5el1yANyqhFWsjLWGYpcTZ,0.83,0.535,1,-5.223,1,0.282,0.152,0.0,0.181,0.591,84.053,162448
7iUtQNMRB8ZkKC4AmEuCJC,0.8,0.738,7,-4.26,1,0.0691,0.372,0.00877,0.19,0.267,103.008,174230
139mO3ryLnLwrO5hQMgWqM,0.775,0.742,8,-4.398,1,0.247,0.48,1.33e-05,0.109,0.421,179.909,141863
4y8sLI9EIF4qqtYsh4bLt2,0.469,0.428,1,-12.227,1,0.117,0.206,0.000202,0.194,0.387,82.434,209020
42GdmVD7o52l9mJwxCgB4m,0.711,0.473,7,-11.48,1,0.0934,0.0544,0.023,0.0874,0.456,159.967,209250
2D8Ej9Rg7A0r4DIdABRDC9,0.699,0.513,9,-11.182,0,0.148,0.257,3.66e-06,0.154,0.437,140.033,240121
4c4wkkPUrxovFV6UEXbzJw,0.672,0.802,10,-6.022,0,0.408,0.299,0.0,0.0772,0.528,94.605,224842
66jVUZz5cTD52pOfJumq8Y,0.658,0.791,4,-6.286,0,0.441,0.163,0.0,0.101,0.691,127.438,163827
5GXr7TbO92DS1UV2qWVHRk,0.566,0.814,1,-6.855,1,0.379,0.129,0.0,0.0823,0.424,93.439,196250
1rddN3DZehbcQnFJt1OJgj,0.511,0.19,1,-10.823,1,0.0321,0.846,0.809,0.0915,0.0882,113.161,214305
5GsT7Z8h4PL3TPtWm3Maki,0.0,0.307,6,-9.69,0,0.0,0.88,0.00196,0.198,0.0,0.0,35449
6mAeGdW84GeUmhRLrvUSN3,0.828,0.678,1,-7.326,0,0.0385,0.389,0.203,0.129,0.569,135.011,388031
6nMcFbC4ZuenKtbnB1cb2B,0.741,0.4,11,-13.711,0,0.0936,0.0207,0.000195,0.211,0.168,139.928,150857
4dJeqOIK9L3QkvhQRFui2C,0.478,0.64,8,-8.243,0,0.399,0.109,0.0,0.0941,0.3,175.787,141818
3OYpEQ2sg7FdPT2Cx1JXI8,0.616,0.607,1,-7.704,1,0.263,0.0972,0.0,0.308,0.137,155.939,249336
0V0jxLGonu3pJV6hOl8CSK,0.658,0.632,8,-8.492,1,0.0298,0.748,7.33e-05,0.169,0.464,135.924,194277
4OZoyD5m8Mrc0CMsAxBCU6,0.622,0.666,5,-10.786,1,0.0423,0.641,8.63e-05,0.513,0.52,126.934,226757
6rVxvys4tcXsNuw2xoKsLl,0.809,0.664,0,-7.265,1,0.0373,0.429,1.55e-06,0.131,0.374,116.996,245814
2149chxnOznJEkl48daman,0.912,0.713,7,-5.28,1,0.0872,0.29,0.0,0.0538,0.635,95.993,212500
6XN4R0OzYmKIqxmsAsJDb2,0.743,0.758,11,-5.934,0,0.242,0.15,0.00636,0.22,0.252,104.063,170790
0ETFlfGNcS8jTCRSJ5GGJb,0.89,0.793,2,-6.77,1,0.204,0.131,9.18e-05,0.136,0.552,102.111,127660
58qHcdixuDZDmuZcg0oHiu,0.805,0.792,7,-4.825,1,0.0504,0.118,0.0,0.0838,0.392,92.004,192933
12aAhvQ0hmy13QOoyz0v27,0.793,0.55,7,-6.756,0,0.164,0.469,1.05e-05,0.227,0.619,95.034,197253
4m1QFmGxyMJPAJwwxlc8RM,0.848,0.706,0,-4.558,1,0.11,0.0606,2.27e-06,0.109,0.959,79.997,187307
55pFCl5KEujRtLwN0YjKsT,0.595,0.862,0,-6.589,1,0.0591,0.00798,0.963,0.0934,0.0936,148.032,314461
7F2RuqJDm1YqQsW7s9atsi,0.662,0.746,1,-5.271,0,0.264,0.0695,0.0,0.201,0.845,150.001,131200
0qaQUUQ0iErM6orbrCxarb,0.64,0.947,4,-6.062,0,0.222,0.324,5.43e-05,0.34,0.437,169.995,127059
29zewkoviEPp1CUTbEYHzj,0.61,0.601,6,-13.215,0,0.0929,0.399,0.0,0.363,0.611,150.043,239900
6fIqtKyXjMagexuPtR6XFj,0.613,0.558,11,-10.147,0,0.298,0.668,0.0192,0.374,0.157,100.191,153600
0kdl4qQX8LRDXUTVMUphHY,0.787,0.467,1,-14.418,1,0.292,0.00138,0.0,0.143,0.642,96.012,130000
5uz8Zdlzsh6Wl27VTejEvx,0.79,0.782,8,-7.412,1,0.36,0.62,0.0,0.147,0.909,87.366,234000
5g2v1pwkst6MKguVZoG35W,0.639,0.871,7,-5.28,1,0.338,0.924,0.0,0.212,0.921,149.788,190000
1uGcGsEpBGekvxExZ47wQX,0.689,0.68,10,-7.253,0,0.366,0.201,0.0,0.168,0.389,96.277,224500
7gm5LLxaA102SeWfKTuaK2,0.84,0.708,10,-6.857,1,0.0407,0.0995,0.091,0.0948,0.565,144.981,202994
2kkX873yMVVNdJo265THFV,0.564,0.621,3,-9.004,0,0.216,0.148,0.00226,0.103,0.557,147.34,77800
3lIBoXKtT4tlO9WMwZAp1H,0.643,0.49,9,-8.894,0,0.0847,0.731,0.000142,0.0584,0.203,143.009,195724
1NoxZc2x2Y7eX1U5wHj6hr,0.579,0.558,4,-10.443,0,0.0274,0.709,0.738,0.108,0.16,138.015,172844
0GQW2gDyxgT5IsNEM4osbJ,0.667,0.546,1,-8.633,0,0.0342,0.109,0.131,0.1,0.0892,131.986,284552
0hUU81fjvfcvaiCCN51oRy,0.507,0.75,9,-8.829,1,0.0574,0.271,0.516,0.189,0.169,141.035,300122
1W20w6Ti92iL6LqIIQxGmR,0.343,0.989,5,-13.019,0,0.0582,0.753,0.932,0.512,0.0274,67.726,28235
2ENoF2yuexGf3yTkbgQQeq,0.437,0.673,5,-9.08,0,0.125,0.42,0.00402,0.256,0.163,135.574,176471
23zMSsHQKp8YU6jDDmADtC,0.447,0.725,9,-9.015,0,0.075,0.834,0.0249,0.712,0.247,79.933,184000
1q3BHNnJAB38A7Ul7yFDqO,0.57,0.762,6,-3.564,1,0.441,0.217,0.0,0.109,0.636,163.668,170653
1j7X63AeIyn2UAuwJBHab8,0.78,0.798,6,-3.989,0,0.0807,0.0844,0.0,0.256,0.709,93.032,186813
0kSFwNLwCVyVprf64CDAEg,0.713,0.734,10,-5.052,0,0.328,0.263,0.0,0.113,0.708,135.625,169653
4e89JxUaHvgjiUDuS4fofq,0.428,0.828,0,-4.129,1,0.34,0.174,0.0,0.197,0.475,79.845,219970
45UBCVEHa86rK511WeEk65,0.778,0.939,7,-5.205,1,0.128,0.0546,0.00155,0.0632,0.179,149.974,132748
23Fn6rNfE1PQCS8yb94W5C,0.579,0.95,5,-3.354,0,0.131,0.0402,0.000118,0.318,0.644,170.009,175771
1mEzclIplr0SwVwOFTCdcS,0.734,0.703,5,-4.814,0,0.111,0.000207,0.904,0.0558,0.409,74.99,345887
1hQQ7m8O4BoAicAMdq42qU,0.814,0.788,9,-4.632,0,0.0587,0.000673,0.0817,0.243,0.536,150.035,371357
3z3gm6BAAN1155vIb68fAN,0.598,0.803,0,-4.142,1,0.0533,7.07e-05,0.761,0.398,0.314,75.021,333061
0pQ8izqY8iR9D07whsUfeZ,0.722,0.879,2,-5.447,1,0.0805,0.000339,0.904,0.0886,0.349,154.995,315876
4FR4cTQWSRfux7XajfSDuy,0.775,0.611,4,-7.041,1,0.174,0.481,2.06e-05,0.0805,0.866,174.091,194575
2VKthMdu47aIGDtYOp7MLt,0.683,0.667,7,-8.049,1,0.0647,0.74,0.0236,0.0801,0.865,78.932,271636
0aqReWmD6YOeWq3ZScgEsF,0.808,0.589,2,-8.572,1,0.0854,0.122,0.109,0.296,0.638,102.023,196665
