Track ID,Track Name,Artists,Album Name,Release Date,Explicit,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Valence,Duration_ms
14RsJscbfqJ1wrMjzI5aOY,Coketa,"Easykid, Kris Floyd, Nyruz","Sorry, Estoy en Mi Darkera",2023-07-27,True,50,0.0248,0.731,0.895,6.54e-05,0.222,-5.382,0.0665,94.99,0.871,202693
43HxXK7EpXJzNMb8M5SlqV,La Hoguera,Arce,Stand By,2022-06-21,False,44,0.116,0.57,0.655,0.0,0.111,-5.627,0.414,177.997,0.675,148315
2YNceQwPb2gsZbElLrC5pI,Dile,Arce,Stand By,2022-06-21,False,49,0.293,0.708,0.532,0.0,0.0847,-4.067,0.339,86.017,0.301,206512
57OQirVWqa5B3YQjXuyQxo,Globetrotters,"Arce, Carmona, Costa",Stand By,2022-06-21,True,29,0.167,0.805,0.604,0.0,0.212,-3.223,0.236,140.032,0.674,284571
2nEZoTyLtm83Nvk8cNlQir,Pressure,"The High, Ruuben",Pressure,2023-08-18,False,27,0.17,0.629,0.858,0.000522,0.272,-7.187,0.11,128.071,0.364,141904
3EDOwvDyNzrjM0i1sNoCX8,Pressure (Extended Mix),"The High, Ruuben",Pressure,2023-08-18,False,4,0.00924,0.705,0.531,0.00306,0.292,-7.944,0.205,127.997,0.558,183154
04v1IMQMdemyNhfH5G2uyp,Ya No,Nicki Nicole,ALMA,2023-05-18,False,56,0.94,0.759,0.339,0.0036,0.11,-7.314,0.0274,98.047,0.47,171851
6r0TaoZh1Oc1KkuL4rC1kB,DISPARA ***,"Nicki Nicole, Milo j",ALMA,2023-05-18,True,80,0.48,0.81,0.657,0.0,0.108,-2.978,0.155,89.972,0.698,143936
1gs7YjXiXhGKXrv50fGlQo,NO voy a llorar :'),Nicki Nicole,ALMA,2023-05-18,False,58,0.633,0.751,0.48,3.62e-06,0.191,-5.71,0.0473,93.364,0.353,178874
3fdXEMBTjHNJ5Bug5c7rZi,Mystery - Tale Of Us & Mathame Remix,"Adriatique, Mathame, Tale Of Us",Nude Remixes,2019-10-25,False,51,0.017,0.728,0.579,0.682,0.0654,-9.778,0.0525,124.005,0.0367,424431
0tEXw5WFaX9QpSVB8T7U1f,Nude - Solomun Remix,"Adriatique, Solomun",Nude Remixes,2019-10-25,False,27,0.000203,0.755,0.735,0.866,0.102,-5.698,0.0413,124.988,0.28,484299
4k7b4gCqMdY1MVE705dJB2,Tachykardia - Kobosil Remix,"Adriatique, Kobosil",Nude Remixes,2019-10-25,False,26,0.00103,0.756,0.755,0.903,0.112,-6.855,0.0733,124.996,0.0377,315447
0za29dPt7X6gWCM3G8Mt2g,When everyone is asleep,Yehezkel Raz,There is no time,2021-12-02,False,18,0.988,0.346,0.000882,0.0456,0.0888,-32.469,0.0478,136.177,0.0326,50250
60KNQwr1agdALmewmoPznZ,(217) Miles,Yehezkel Raz,There is no time,2021-12-02,False,16,0.989,0.435,0.133,0.918,0.089,-26.006,0.0258,140.342,0.119,242500
5Ei0zRBIzN9WXvGwBz3CDL,Tint,Yehezkel Raz,There is no time,2021-12-02,False,15,0.985,0.373,0.0128,0.796,0.1,-25.525,0.0429,109.853,0.0846,285125
4O158bZx1OCEpUpQLaM1xG,Fiel a mi plan,"Xcese, Chickjuarez",Don César,2023-11-16,True,16,0.00138,0.365,0.901,2.31e-05,0.106,-4.616,0.0688,112.096,0.126,246875
65DJQcw5Oz5KAzuetp4lC5,Volvió el O.G.,Xcese,Don César,2023-11-16,True,16,0.0373,0.525,0.815,0.0,0.798,-5.162,0.159,83.095,0.703,178000
1ax1p3hJVAwG13RLrHOuLh,Dice que me odia,"Xcese, Chickjuarez",Don César,2023-11-16,True,15,0.053,0.788,0.723,1.51e-06,0.396,-7.436,0.306,99.044,0.624,229091
1tldBDywyXkVoL1ZqGOGGJ,Dark Spaces,Zak Down,Dark Spaces,2021-06-25,False,21,0.477,0.596,0.557,0.0934,0.158,-12.208,0.0606,99.966,0.0749,164587
58075OzOMiH6noBYFGgt1d,Anochece,SWIT EME,Ikigai,2023-05-25,False,25,0.479,0.394,0.274,0.000936,0.141,-10.571,0.0323,114.914,0.074,104000
0Mh2xeWXRDHOnnOErafu8d,Alma Perdida,SWIT EME,Ikigai,2023-05-25,False,34,0.257,0.697,0.801,0.0,0.109,-5.987,0.166,87.791,0.566,155000
2lPEdMmuFyfYMBp88uz80y,Álbum de Fotos,SWIT EME,Ikigai,2023-05-25,False,32,0.237,0.677,0.694,0.0,0.0864,-8.206,0.278,89.951,0.639,236000
2xMmmIOl2nUNZ2Dh7MS8rK,Code Red (feat. Missy Elliott & Laiyah),"Monica, Missy Elliott, Laiyah",Code Red,2015-12-18,True,16,0.0484,0.751,0.88,0.0,0.224,-5.662,0.289,135.062,0.795,264560
5QWkNtNkhWLLKpQngO6S06,Just Right for Me (feat. Lil Wayne),"Monica, Lil Wayne",Code Red,2015-12-18,True,35,0.0698,0.519,0.821,0.0,0.0925,-4.582,0.146,130.012,0.538,200133
6bEEZMWK9sr4LIUlpckKHd,Love Just Ain't Enough (feat. Timbaland),"Monica, Timbaland",Code Red,2015-12-18,True,17,0.106,0.515,0.496,0.0,0.189,-7.315,0.0601,169.452,0.355,202707
6458NPlhSeU8lYBYPrAorR,Mi Cárcel - Capítulo I,"Mayo 214, Blues Proders, Seijas",Estas 4 Paredes,2023-01-27,False,40,0.928,0.543,0.521,0.0,0.0908,-7.993,0.0342,120.193,0.337,240150
6Fsy5ICPhufKxpnV594y1A,Este Dolor (feat. Seijas) - Capítulo II,"Mayo 214, J Abecia, Toni Anzis, Seijas",Estas 4 Paredes,2023-01-27,False,41,0.589,0.543,0.439,3.28e-05,0.129,-9.427,0.0357,85.975,0.203,226441
3N0USoFo1y3FSXTHxB23mg,Heridas - Capítulo III,"Mayo 214, Blues Proders, Seijas",Estas 4 Paredes,2023-01-27,False,32,0.019,0.631,0.605,8.81e-05,0.0911,-10.253,0.0289,120.005,0.527,274000
0HtPqfv3gj21pFOkJm5bv3,Koa and the Five Pirates of Mara,Adrián Berenguer,Koa and the Five Pirates of Mara,2023-07-28,False,17,5.14e-05,0.645,0.857,0.905,0.101,-9.599,0.0333,100.531,0.973,143881
693XNTPdSKcUw2tyOgjlbV,Summer Day,Adrián Berenguer,Koa and the Five Pirates of Mara,2023-07-28,False,16,0.404,0.755,0.747,0.693,0.0913,-11.054,0.0618,120.018,0.975,142500
6p3nykLA09HLRgsc7JwBJ0,Navy Friends,Adrián Berenguer,Koa and the Five Pirates of Mara,2023-07-28,False,14,0.000737,0.537,0.921,0.902,0.125,-9.735,0.0393,180.05,0.969,137333
2Yc3MHpZ9R5UCIz78E20AQ,ALAKRAN,Feid,FERXXOCALIPSIS,2023-12-01,False,73,0.039,0.692,0.633,4.09e-05,0.118,-3.085,0.0721,98.088,0.319,90613
2FhmPPAersOD9YcQ9v8upy,50 PALOS,Feid,FERXXOCALIPSIS,2023-12-01,True,72,0.0942,0.719,0.669,2.41e-06,0.243,-2.032,0.069,93.932,0.666,167240
01W6syCgxisKd0gDqFRdEG,LA VUELTA,"Feid, Mañas Ru-Fino",FERXXOCALIPSIS,2023-12-01,False,73,0.0416,0.835,0.824,2.52e-06,0.122,-3.928,0.288,93.932,0.323,121920
4HQhkWIKKcTImkRxDRGGw3,Epicentro,Julia Medina,Epicentro,2021-09-30,False,22,0.0344,0.581,0.7,0.0,0.24,-4.665,0.0455,165.046,0.328,187500
0bAemXX5S3mjXiYqGEWxhc,Idas Y Venidas,Julia Medina,Epicentro,2021-09-30,False,17,0.588,0.76,0.635,0.0,0.105,-6.333,0.036,103.948,0.596,209500
4RNjmGxjeE1RA45DScpfJX,A Mordiscos,Julia Medina,Epicentro,2021-09-30,False,21,0.829,0.489,0.472,0.0,0.104,-7.323,0.0402,78.867,0.411,288000
46BMW299GoqXOTXvHa97Kq,ADHD,Ostatni Dzień Lata,Ostatni Dzień Lata,2023-12-01,False,12,0.196,0.483,0.78,1.35e-06,0.127,-7.464,0.0472,167.818,0.845,142747
62HOVx9K4q0WOYKaFx5XNU,O sto myśli mniej,Ostatni Dzień Lata,Ostatni Dzień Lata,2023-12-01,False,24,0.023,0.483,0.886,0.0935,0.298,-6.295,0.0493,97.957,0.454,180800
1rWcBFPVXfUZpTigBfpXXQ,Jutro,Ostatni Dzień Lata,Ostatni Dzień Lata,2023-12-01,False,12,0.128,0.196,0.799,0.00312,0.541,-6.669,0.0814,77.572,0.724,176933
4fDWFXAuaDtB7CPYQc1Oiz,Intro Broke & Famous,Ñejo & Dalmata,Broke & Famous,2007-01-01,False,23,0.0014,0.508,0.799,0.0452,0.186,-7.773,0.0692,85.086,0.206,90493
6s2T0cUL8fCxivUgxz7sBE,Hoy Me Atrevo,Ñejo & Dalmata,Broke & Famous,2007-01-01,False,57,0.158,0.854,0.846,2.55e-05,0.0525,-6.641,0.146,98.004,0.805,208733
3YuO6ZhURt5jlFvQexWhP8,Mirala,Ñejo & Dalmata,Broke & Famous,2007-01-01,False,47,0.229,0.747,0.787,0.0,0.108,-9.553,0.0988,97.985,0.658,210107
4Br6Yr5pKaf1ehJ7bKPWO6,The Tradition,Halsey,"If I Can’t Have Love, I Want Power (Deluxe)",2022-08-31,False,46,0.797,0.436,0.267,0.0,0.111,-7.6,0.0298,103.092,0.264,226373
1f9w8oZn54lhdqNLqWNxzR,Bells in Santa Fe,Halsey,"If I Can’t Have Love, I Want Power (Deluxe)",2022-08-31,True,45,0.616,0.65,0.495,0.00739,0.385,-8.196,0.0317,150.026,0.392,217653
1xf77KU2haNuAJA3yGI9IV,Easier than Lying,Halsey,"If I Can’t Have Love, I Want Power (Deluxe)",2022-08-31,False,45,9.66e-05,0.499,0.845,0.321,0.129,-3.85,0.167,182.012,0.374,206347
7r6ubHsaieaig4kORmmsDy,We Rock,Cast Of Camp Rock,Camp Rock,2008-01-01,False,52,0.00635,0.638,0.953,0.0,0.12,-3.491,0.11,143.849,0.799,190933
5MTQbjkMmE6WsDQ8JlyEVo,Play My Music,Jonas Brothers,Camp Rock,2008-01-01,False,54,0.000652,0.471,0.875,0.0,0.239,-3.499,0.087,177.98,0.759,197507
2oOCYaGkOpOB5HPo15cEGl,"Gotta Find You - From ""Camp Rock""/Soundtrack Version",Joe Jonas,Camp Rock,2008-01-01,False,57,0.0491,0.326,0.743,0.0,0.0874,-5.139,0.0352,80.475,0.459,241867
6i4G85fdtDwK6UpQba337E,2 Much,Justin Bieber,Justice (The Complete Edition),2021-10-08,False,51,0.593,0.583,0.444,0.0,0.353,-8.601,0.0456,119.59,0.167,152796
2t96tGXVqmNT9KbbIXyEP1,Deserve You,Justin Bieber,Justice (The Complete Edition),2021-10-08,False,49,0.0314,0.677,0.633,0.0,0.112,-7.831,0.0771,89.934,0.409,187239
5RE1BlC2bVRL02T0wcLq2X,As I Am (feat. Khalid),"Justin Bieber, Khalid",Justice (The Complete Edition),2021-10-08,False,49,0.127,0.595,0.543,0.0,0.0975,-8.149,0.038,99.928,0.109,174406
1lxFk1Pn1ge1wcIh7XoznU,Cabeza y Corazón,Dante,Horizonte,2021-12-03,True,27,0.886,0.63,0.524,1.45e-06,0.158,-12.172,0.374,84.921,0.467,207000
4IzjK7xY4s5UZSLG7d8cl5,Fantasmas,Dante,Horizonte,2021-12-03,True,33,0.726,0.793,0.675,0.0,0.174,-10.316,0.276,91.113,0.63,130000
71NCfen8tRTKuXW344hgOF,2020,Dante,Horizonte,2021-12-03,True,22,0.829,0.575,0.719,0.0,0.109,-14.01,0.54,170.707,0.202,178000
1yaEZwbabqGa9BYXIRa0ua,Ki (feat. Daniel Habif),"Farruko, Oneill, Daniel Habif",La 167,2021-10-01,False,40,0.384,0.494,0.705,0.0,0.225,-4.487,0.13,171.868,0.133,210000
7Crx42VpbY4h4qrz2q9DuH,La Tóxica,Farruko,La 167,2021-10-01,False,61,0.0882,0.659,0.701,0.0,0.0866,-4.107,0.164,91.97,0.623,180520
2B4GHvToeLTOBB4QLzW3Ni,Pepas,Farruko,La 167,2021-10-01,True,72,0.00776,0.762,0.766,6.98e-05,0.128,-3.955,0.0343,130.001,0.442,287120
0rSMaI0KjVMC532Xitwnb0,Os Ha Llegado la Hora,Iván Nieto,Amen,2017-05-09,True,14,0.00309,0.669,0.856,0.00145,0.0551,-4.91,0.213,130.036,0.349,170625
4fk8QqZD3P1e03jRmorHgF,Mirame a la Cara,Iván Nieto,Amen,2017-05-09,True,18,0.0273,0.587,0.925,3.65e-06,0.111,-5.304,0.104,174.023,0.22,209317
7L94wi4FT7Qza4MSbWChHo,Iguales,"Iván Nieto, Ocer y Rade",Amen,2017-05-09,True,30,0.222,0.467,0.701,0.0,0.0823,-6.253,0.427,177.066,0.246,226364
7LMd7iyJyS2y3lGzYLuMQR,Harakiri,"Kaydy Cain, Aqua VS, Harry Nach",Harakiri,2023-11-29,True,43,0.121,0.865,0.607,1.5e-05,0.0984,-7.188,0.244,112.993,0.399,225315
3nwaVdnXeMBqL3q8QjVtOI,Me Cuesta la Vida,Mireya Bravo,Tu Reflejo,2018-06-22,False,11,0.162,0.578,0.698,0.0,0.12,-6.243,0.0452,159.812,0.451,208781
11Zaech6Qw2fLM8LYzjjin,Corazón Vendío,Mireya Bravo,Tu Reflejo,2018-06-22,False,18,0.209,0.845,0.719,0.0,0.0522,-4.988,0.0667,98.019,0.526,186114
5j2WR1tffSBqNZrdKjucST,Mentiras de Papel,Mireya Bravo,Tu Reflejo,2018-06-22,False,12,0.189,0.702,0.674,0.0,0.0678,-5.69,0.0338,95.03,0.593,193263
10MB5BRNILT229BsnB2oRU,BARCELONA,"Polimá Westcoast, Standly, Bad Gyal",DE CAMINO A HERMES,2023-11-08,True,64,0.00506,0.746,0.778,1.4e-05,0.109,-4.146,0.0454,91.972,0.411,243913
2ovkVowpkJuGPTpArt16h3,USHUAIA,"Polimá Westcoast, Nio Garcia",DE CAMINO A HERMES,2023-11-08,True,59,0.074,0.767,0.781,7.15e-05,0.0984,-4.006,0.113,104.005,0.638,218077
19gLERR7ZX8NNCCMnP1jjR,GATO & GATA/POPULAR,Polimá Westcoast,DE CAMINO A HERMES,2023-11-08,False,47,0.0572,0.498,0.757,0.0,0.094,-4.348,0.365,179.617,0.469,261137
2g7C6cihBai7u7RGgK6qZ1,Tranquility I,"Max Richter, Clarice Jensen, Brian Snow",SLEEP: Tranquility Base,2023-02-24,False,42,0.994,0.145,0.00152,0.934,0.0784,-46.653,0.0434,102.983,0.0836,83000
3C6SnHzfIxlUFyVPK7vqJG,Tranquility II,"Max Richter, Grace Davidson, Clarice Jensen, Brian Snow",SLEEP: Tranquility Base,2023-02-24,False,46,0.965,0.206,0.0129,0.856,0.13,-31.713,0.0439,70.553,0.0444,82229
3rr5HvlPYOO6m219tdofPG,Tranquility III,"Max Richter, Grace Davidson, Clarice Jensen, Brian Snow",SLEEP: Tranquility Base,2023-02-24,False,37,0.597,0.191,0.0594,0.907,0.114,-28.967,0.0376,69.871,0.0367,123521
71C8UYVhQFyfebDmJR2AXw,Severe Clear,Tony Anderson,Debris,2022-09-09,False,23,0.912,0.111,0.274,0.864,0.672,-20.636,0.0472,88.815,0.0399,256999
5UugEVTyaRJXXNQivsWqFD,Collapse,Tony Anderson,Debris,2022-09-09,False,19,0.638,0.119,0.717,0.892,0.411,-24.314,0.0869,84.729,0.0216,141997
3piWXwyyM3DnfB3tCgYuLR,"On This Day, Tuesday",Tony Anderson,Debris,2022-09-09,False,18,0.863,0.29,0.381,0.863,0.119,-26.172,0.0643,115.004,0.0423,55009
1GBBbKOarAJ38HwIfLcOji,Eternity,"Anyma, Chris Avantgarde",Genesys,2023-08-11,False,70,0.00316,0.606,0.861,0.844,0.113,-6.332,0.0406,125.005,0.313,186240
7hV8vZMezoQdSdvsi70Ioa,Welcome To The Opera (with Grimes),"Anyma, Grimes",Genesys,2023-08-11,False,63,0.00983,0.341,0.918,0.335,0.455,-6.401,0.0548,124.994,0.0411,245280
44OT4QbPqu2ZLXVkVSW6VG,Chordial,Anyma,Genesys,2023-08-11,False,50,0.00267,0.667,0.847,0.815,0.101,-8.082,0.0389,122.993,0.133,222470
4w1qoT3PeCj0qpyt0ut6Fq,Dance,Toni Braxton,Spell My Name,2020-08-28,False,37,0.00587,0.802,0.643,0.000803,0.552,-6.024,0.0683,112.008,0.926,232170
2CSuJJWjb35CmAwjzf3CNX,Do It (with Missy Elliott),"Toni Braxton, Missy Elliott",Spell My Name,2020-08-28,False,35,0.0434,0.699,0.684,0.0,0.428,-7.077,0.0779,91.03,0.353,204633
6ZeFPc7KUp9RH4s0Skj24H,Gotta Move On (feat. H.E.R.),"Toni Braxton, H.E.R.",Spell My Name,2020-08-28,False,45,0.0418,0.554,0.352,0.000365,0.0895,-6.658,0.0302,67.011,0.374,258125
1BWQoJP3g9gb41nIYxSORo,Universo,Agents Of Time,Universo,2022-10-14,False,26,0.134,0.536,0.634,0.856,0.25,-9.947,0.0292,125.953,0.318,146645
2xohxBkUSdqh7caDzorSLL,Fallin,"Agents Of Time, Audrey Janssens",Universo,2022-10-14,False,18,0.0121,0.723,0.72,0.39,0.166,-6.609,0.0373,129.976,0.766,227676
3ZZCnrbd7Vxec1QPEP8i5g,Interstellar Cowboy,Agents Of Time,Universo,2022-10-14,False,34,0.0141,0.786,0.66,0.191,0.104,-7.347,0.0385,126.013,0.352,413312
5LYMamLv12UPbemOaTPyeV,Music For a Sushi Restaurant,Harry Styles,Harry's House,2022-05-20,False,78,0.258,0.72,0.715,0.0568,0.107,-4.652,0.04,107.041,0.357,193813
1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,Harry Styles,Harry's House,2022-05-20,False,85,0.298,0.714,0.728,0.0,0.106,-4.595,0.0468,114.996,0.901,177955
4j6kId9QIqhoXvqHKgSKa0,Grapejuice,Harry Styles,Harry's House,2022-05-20,False,74,0.357,0.645,0.721,0.143,0.204,-4.394,0.0336,182.928,0.88,191959
1ebJkSxcO6QeX1FZZ7IR2u,EL NIÑO,RAOUL,EL PECADO,2023-06-02,False,21,0.908,0.349,0.267,4.01e-05,0.1,-11.448,0.0356,90.974,0.656,91587
2A1trdlltyU4LeEaNb8RUD,PRISIONERO,RAOUL,EL PECADO,2023-06-02,False,22,0.609,0.613,0.414,0.000666,0.307,-7.496,0.176,179.978,0.414,147587
2m5jf6MlN3lnCrOPSifKIN,UN GANADOR,RAOUL,EL PECADO,2023-06-02,False,21,0.357,0.617,0.7,0.00493,0.189,-7.752,0.0616,114.916,0.353,189053
6wQaKs1COnCnqPIsIKsccx,Fall Back Down,"PALASTIC, James French",Fall Back Down,2023-09-15,False,58,0.112,0.611,0.871,0.015,0.191,-7.087,0.0393,126.063,0.254,191101
3FHbLrB0YtEkVAkOVl516Z,Fall Back Down - Extended,"PALASTIC, James French",Fall Back Down,2023-09-15,False,18,0.24,0.667,0.769,0.394,0.107,-8.986,0.0609,126.023,0.122,446696
7CAUCor77enYo6ZCwHtiRC,Like You,Amés,Like You,2023-08-18,False,39,0.21,0.654,0.814,0.114,0.0991,-7.181,0.036,121.974,0.355,144606
03zQBNQWnXekVBTbMIrrMi,NOMBRE DIRECCIÓN,"Kaze, Toni Anzis",NOMBRE DIRECCIÓN,2023-11-30,False,45,0.128,0.671,0.343,0.0,0.132,-9.913,0.503,167.814,0.676,130000
6HrVhNq1hhfmpp4m0qdt8Z,T K T,"Kaze, Toni Anzis",NOMBRE DIRECCIÓN,2023-11-30,False,43,0.00329,0.818,0.721,0.000275,0.0577,-6.38,0.196,141.951,0.437,180846
43y7AvcG0HjDSO46RxA8lX,GUAPA CABREÁ,"Kaze, Toni Anzis, Ptazeta",NOMBRE DIRECCIÓN,2023-11-30,False,47,0.00825,0.898,0.731,0.000115,0.0939,-2.918,0.0811,124.953,0.946,134445
20FmDZvBw0RzESCu8mQL4g,Mafia Chilena: LOS CHICHOS,ITHAN NY,Mafia Chilena,2023-12-01,False,37,0.0324,0.671,0.78,0.0,0.752,-6.237,0.0599,87.91,0.462,122386
2gaJkW0XaO5GIAd47YAsKN,Mafia Chilena: MAFIA,"ITHAN NY, Drakomafia, JulianoChieff",Mafia Chilena,2023-12-01,False,37,0.0853,0.617,0.673,0.0,0.087,-6.728,0.301,140.236,0.284,163714
2lcIN8Y9oy2Uq0gOvSJapf,Mafia Chilena: WHIPPING,"ITHAN NY, Piero 47",Mafia Chilena,2023-12-01,False,38,0.0424,0.639,0.769,0.0,0.245,-6.892,0.0663,109.106,0.317,180550
4YhZ7ZwfkVbrNyR5WkL35d,One Too Many Tries - BOILERS Remix,"Louise CS, Lillebror, BOILERS",One Too Many Tries (BOILERS Remix),2023-11-03,False,32,0.00677,0.697,0.836,2.07e-06,0.153,-6.523,0.0408,126.972,0.437,152244
0FcZM4SaXoYKR8T70S5DLd,Tình Đầu Khi Không Còn Em,Ryan,Tình Đầu Khi Không Còn Em,2020-07-02,False,3,0.837,0.601,0.173,0.0,0.0913,-15.003,0.0392,123.915,0.149,313579
0qa2kasy9c7A6WNo7InrX7,Noche,"Ray Menace, Tobal Mj, Tunechikidd",Noche,2023-11-01,False,32,0.136,0.733,0.448,0.0,0.13,-12.729,0.19,89.993,0.361,195736
2CcSyPbrU5qToZpr0OeELW,One In A Million,Aaliyah,Ultimate Aaliyah,2005-05-10,False,30,0.0437,0.717,0.584,1.18e-05,0.044,-4.091,0.0504,121.901,0.344,273027
5IpIEOtweX53CVvPxJdLlG,If Your Girl Only Knew,Aaliyah,Ultimate Aaliyah,2005-05-10,False,31,0.159,0.836,0.737,9.27e-05,0.116,-3.46,0.0365,88.408,0.815,292173
5vTnc50bPmwoe4pa1mXwgK,Hot Like Fire,Aaliyah,Ultimate Aaliyah,2005-05-10,False,26,0.0954,0.727,0.715,2.04e-05,0.325,-5.289,0.107,80.966,0.665,264733
6YnruFEY5MaUZINP4lIHfr,I'M EVERY WOMAN,Deborah Cox,I WILL ALWAYS LOVE YOU,2017-03-31,False,17,0.0555,0.696,0.829,1.93e-05,0.0606,-4.793,0.0569,118.972,0.539,280280
4JDI6iQU0k5pYZXTWwewZN,I HAVE NOTHING,Deborah Cox,I WILL ALWAYS LOVE YOU,2017-03-31,False,18,0.595,0.384,0.501,0.0,0.166,-6.036,0.0422,152.663,0.184,300560
5R0ePbaytDxuxJ4tqP3MbE,ALL THE MAN I NEED,Deborah Cox,I WILL ALWAYS LOVE YOU,2017-03-31,False,19,0.14,0.597,0.573,0.0,0.153,-5.733,0.0301,75.538,0.224,235840
0fTGL7IzfUAmVFMoAfLpBU,Out of Brain - Mixed,"Boris Brejcha, Deniz Bul",FCKNG SERIOUS - FIVE YEARS Homesession (DJ Mix),2020-09-04,False,10,0.000137,0.792,0.622,0.874,0.114,-11.053,0.0543,124.009,0.0678,555600
3Oioa8uvyD9neqqJvedYb8,Hailstorm - Mixed,Theydream,FCKNG SERIOUS - FIVE YEARS Homesession (DJ Mix),2020-09-04,False,11,0.00522,0.47,0.857,0.56,0.101,-7.888,0.0418,124.737,0.0602,325960
1Ez9GGcr5O5c40p0RcRVd4,Faith - Mixed,Ann Clue,FCKNG SERIOUS - FIVE YEARS Homesession (DJ Mix),2020-09-04,False,24,0.000268,0.804,0.572,0.818,0.101,-10.039,0.0461,124.048,0.0773,232160
4NuFl9q8DfCb6vJV9i3lyz,Ignition Key,Adam Beyer,Ignition Key,2002-09-25,False,11,4.27e-05,0.537,0.941,0.871,0.0709,-7.788,0.0319,132.002,0.424,484747
31MXRr6p6vYhUIpklMGh5g,Sthlm,Adam Beyer,Ignition Key,2002-09-25,False,10,1.21e-05,0.687,0.955,0.858,0.104,-8.125,0.0532,132.002,0.961,292827
403ssSO3PJlckvgHr9Px0L,Flamethrower,Adam Beyer,Ignition Key,2002-09-25,False,9,0.0398,0.599,0.819,0.114,0.134,-7.411,0.0521,125.982,0.579,338041
6O4fgFpzBg3jYAZntlciiB,Ghost,"LANDR, Colone",Ghost,2022-10-14,False,10,0.0423,0.639,0.7,0.00135,0.111,-8.617,0.0428,119.962,0.251,164000
6ZZ7nA0oAcGzSB2bpR2uuE,H.O.P.E.,Hozho,"Singles Collection, Vol. 1",2019-09-25,False,31,0.0664,0.712,0.474,0.745,0.0998,-11.715,0.0516,127.026,0.0839,569783
5twhdTf9EcTpEZZBEn7of4,Control Yourself,Hozho,"Singles Collection, Vol. 1",2019-09-25,False,30,0.0952,0.8,0.545,0.747,0.11,-11.732,0.045,124.982,0.237,372505
3mP9fqeY5kKb2j4Np2wiGf,Realities,Hozho,"Singles Collection, Vol. 1",2019-09-25,False,35,0.0108,0.788,0.499,0.742,0.107,-10.092,0.0436,127.009,0.211,515910
3sVuWmggRqfAK3qk7OIEAz,BB,"MYA, Emilia",SUENA MYA!,2021-11-23,False,60,0.137,0.769,0.764,0.0,0.088,-4.709,0.181,88.06,0.846,156326
1QpmpEDCrlVJJfyt5eFYSS,Online,MYA,SUENA MYA!,2021-11-23,False,42,0.146,0.737,0.796,0.0,0.0895,-3.142,0.0805,168.07,0.856,165364
6lobzm99pbHbAadY6VdMgd,La Difícil,"MYA, FMK",SUENA MYA!,2021-11-23,False,43,0.0701,0.774,0.7,0.0,0.0673,-3.283,0.0786,167.887,0.798,165647
6GLATZeuyPYDhYs5VEOq7s,Be Somebody,"Otto Knows, Alex Aris",Be Somebody,2023-05-05,False,43,0.132,0.708,0.885,0.866,0.612,-5.733,0.0617,124.903,0.377,240000
054mLFn8Dtx8bIO85NYWYZ,Welcome To OG City,Miky Woodz,OG CITY,2023-04-20,True,36,0.186,0.725,0.784,0.0,0.355,-6.008,0.306,143.773,0.736,161695
7Afw4NNhLzcaJ0okcBN6gA,Por Mi Lau,Miky Woodz,OG CITY,2023-04-20,True,40,0.303,0.68,0.66,0.0,0.341,-4.467,0.216,163.978,0.352,188819
57iiuZKwlmXH9F0sg8YUUM,Me Quieres Mentir,Miky Woodz,OG CITY,2023-04-20,True,34,0.444,0.784,0.778,0.0,0.163,-3.799,0.0985,93.98,0.319,220960
2M3GwgWQ2Z0swHkap5gWCm,PLAYA SATURNO INTRO,Rauw Alejandro,PLAYA SATURNO,2023-07-07,True,60,0.869,0.53,0.322,1.69e-05,0.355,-10.105,0.0532,85.757,0.608,75415
4OVHxReloGwGriqVFF2M79,CUANDO BAJE EL SOL,Rauw Alejandro,PLAYA SATURNO,2023-07-07,True,70,0.327,0.794,0.756,0.0,0.334,-2.4,0.0641,99.977,0.568,166740
110wwp2SRousmXjvx8zIoI,AL CALLAO',Rauw Alejandro,PLAYA SATURNO,2023-07-07,True,78,0.284,0.688,0.682,1.67e-06,0.11,-3.836,0.247,104.992,0.709,242820
2WAufixPkOjvrBtAdQQTbr,trademark usa,Baby Keem,The Melodic Blue (Deluxe),2022-10-28,True,56,0.108,0.613,0.6,1.67e-06,0.274,-5.621,0.281,130.732,0.067,270671
6ujdLuZXkyp4yKOZSE64nM,pink panties,Baby Keem,The Melodic Blue (Deluxe),2022-10-28,True,51,0.00898,0.653,0.547,0.0,0.116,-6.324,0.171,93.631,0.248,163509
0s2eTTKN5deHJttejOJDhg,scapegoats,Baby Keem,The Melodic Blue (Deluxe),2022-10-28,True,51,0.923,0.585,0.437,0.0,0.154,-7.145,0.223,80.178,0.618,76832
4wT8W7JV8CuHNS5GH40sXT,O Holy Night,James Quinn,A Gentle Christmas,2023-12-01,False,18,0.991,0.309,0.0138,0.892,0.112,-28.701,0.0383,150.686,0.168,173563
6OzRKgOXzv6JjuWvXDjdEy,In The Bleak Midwinter,James Quinn,A Gentle Christmas,2023-12-01,False,17,0.995,0.395,0.0145,0.928,0.0747,-29.816,0.0393,88.913,0.29,145910
